Clan,Escudo,Puesto,Nombre,Trofeos,Donaciones,Rol;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#32,amadeous,5203,264,Miembro;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#33,Maxime68640,5200,0,Veterano;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#34,Taweete,5200,244,Veterano;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#35,Darkclecle,5199,98,Miembro;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#36,antoine,5177,530,Miembro;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#37,dodudu58,5172,204,Miembro;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#38,Alpha,5166,523,Miembro;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#39,BPNL,5160,30,Miembro;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#40,anass.aladin,5157,291,Miembro;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#41,Nwas,5152,678,Veterano;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#42,Max6724---2,5115,216,Veterano;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#43,ZOOZOO,5103,264,Miembro;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#44,spartacus,5079,319,Miembro;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#45,predator,5055,220,Veterano;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#46,Lio Cmnt ☄️,5024,574,Veterano;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#47,Scelerat,4995,30,Veterano;
яeвorn,https://statsroyale.com/images/clanwars/16000036_magical.png,#48,Steffed,4810,188,Líder;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#1,xALUCARDcxZ,5982,88,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#2,Asilvazavala,5715,15,Líder;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#3,ferzet,5709,260,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#4,chinampas,5611,208,Colíder;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#5,DDos,5577,324,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#6,Paloya,5504,20,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#7,Samuel,5502,26,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#8,Jovanny07,5470,68,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#9,IMC,5454,176,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#10,Frio,5431,387,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#11,George,5423,58,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#12,Black Diamond,5404,536,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#13,Alemán,5399,392,Colíder;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#14,! ThAnAToZ,5350,444,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#15,Goku,5340,60,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#16,FoB JASZ l10l,5339,108,Colíder;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#17,Riiko,5325,148,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#18,rodrigo,5271,18,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#19,Chilee VD,5264,208,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#20,CristianRamos:v,5255,270,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#21,Ray,5253,60,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#22,MiniPoeta,5250,63,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#23,◀Fabián™▶,5247,253,Colíder;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#24,vix0,5243,0,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#25,Alejandro,5237,50,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#26,SCARFACE™,5226,0,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#27,Angel Ramirez,5221,310,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#28,lulises :v,5221,190,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#29,gutis,5219,70,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#30,Miguel:),5219,268,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#31,werever,5210,274,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#32,Across Shark,5149,250,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#33,〽️⚽️Fercho⚽️〽️,5136,100,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#34,⚜️Raúl PA⚜️,5069,40,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#35,chief sergio,5066,144,Colíder;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#36,Sir Marquez⚡️,5066,118,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#37,RodMaquina10,5057,358,Colíder;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#38,CHIEF™️,5007,48,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#39,iTz OP DooM :v,4998,130,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#40,elnapster147,4995,520,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#41,Gucci,4984,0,Colíder;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#42,Uriel Rosas,4963,58,Veterano;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#43,♡Mendez19♡,4928,0,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#44,⚡ChriisS⚡,4874,148,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#45,❤⚽Mathew(7)⚽❤,4851,182,Miembro;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#46,War Boy™,4833,8,Colíder;
Realeza Latina,https://statsroyale.com/images/clanwars/16000006_magical.png,#47,KamerZud™,4786,104,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#1,⚠Mati⚠,6234,240,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#2,WITCHER,6142,118,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#3,Sokół,6118,0,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#4,Wrobelek,6102,1,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#5,☆WIZARD☆,6065,84,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#6,ARK26,6047,58,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#7,ZWANY BLAZE 71,5987,10,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#8,szparus,5819,100,Miembro;
"Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#9,""Joniak Pl.,.,YT"",5815,0,Miembro";
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#10,Adrian,5689,218,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#11,Oliwier,5658,20,Miembro;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#12,kropek,5551,0,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#13,smult,5526,113,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#14,#$pH¡nX,5513,10,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#15,DeJmAN,5512,0,Miembro;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#16,Fishu,5424,0,Miembro;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#17,Olichw,5412,10,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#18,ERICO,5376,54,Miembro;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#19,Igor,5359,0,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#20,Krystek02Bo$$,5359,0,Miembro;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#21,Krist,5355,28,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#22,Ganjitsu,5352,88,Miembro;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#23,Nietykalny,5345,52,Miembro;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#24,lukchw,5343,0,Líder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#25,sebchw,5329,75,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#26,nacjonalistaPL,5321,154,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#27,Cr1stal,5307,0,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#28,YouGotsToChill,5301,20,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#29,Abraxas,5256,0,Miembro;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#30,ninja,5251,20,Miembro;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#31,Diami,5241,38,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#32,BartekGD,5221,50,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#33,Jacek444,5221,29,Miembro;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#34,maciu781,5215,170,Miembro;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#35,The Joker,5212,0,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#36,Harry,5209,86,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#37,kornik,5163,90,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#38,Fapcio,5136,86,Colíder;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#39,Rotschild,5118,0,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#40,PawkedPL,5111,21,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#41,pitrosz,5101,0,Veterano;
Valhalla PL,https://statsroyale.com/images/clanwars/16000096_magical.png,#42,Fapcio,5078,40,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#1,Stachu421,6026,0,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#2,Marcin,5924,0,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#3,Bryguu,5831,50,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#4,Allianos,5804,0,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#5,wolu,5798,50,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#6,MajkiPL,5713,130,Colíder;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#7,Szczota,5697,10,Colíder;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#8,polishwarmaker,5685,68,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#9,Stefan,5681,40,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#10,⚡ahmed⚡,5649,196,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#11,Keilui,5565,10,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#12,Montex,5541,110,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#13,webber,5525,156,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#14,nuKER,5524,98,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#15,piotr,5513,0,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#16,(((ECHO))),5502,74,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#17,Bartolini,5453,20,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#18,I'M ALEX,5452,0,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#19,Gracus,5448,108,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#20,Royale 2.0,5438,50,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#21,lif,5424,60,Colíder;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#22,plaziolinho,5386,18,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#23,Miluś,5377,146,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#24,FeniXo,5364,50,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#25,SoulEaterIsBack,5354,10,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#26,alo,5320,232,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#27,Ace of Spades,5320,20,Colíder;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#28,Michaszek32,5303,30,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#29,MMcAndrew,5288,207,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#30,wrona,5261,20,Líder;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#31,Szramik,5254,234,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#32,Pestek,5254,0,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#33,Franek,5244,20,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#34,Focus,5150,20,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#35,⚠️JAROCIN-PL⚠️,5147,40,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#36,Michael,5124,0,Colíder;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#37,Kuba,5120,100,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#38,lajtowy94,5110,70,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#39,Poul,5081,38,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#40,Mario,5074,0,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#41,yerzu,5069,40,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#42,[email protected],5069,30,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#43,Sabretooth,5063,0,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#44,Szprycek,5039,149,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#45,krisu$$,4926,10,Miembro;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#46,Daram,4853,156,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#47,Gruby gruby,4798,0,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#48,jeanjunior,4782,0,Veterano;
Husaria Polska,https://statsroyale.com/images/clanwars/16000067_magical.png,#49,Markus,4603,0,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#1,HɑgLɑɳⓒⓡ,6253,0,Líder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#2,May Be Ahmed,6130,40,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#3,Ahmed Diaa,6107,120,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#4,MIDO HOKA,6027,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#5,BLACK HOLE,5912,20,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#6,doc ahmed soudy,5737,30,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#7,ibrahim soudy,5734,40,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#8,brain,5729,20,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#9,Hulk ™,5630,30,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#10,daly,5618,0,Miembro;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#11,☠BESTMASTER☠,5590,10,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#12,mohammedfathy,5534,40,Veterano;
"QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#13,""""""Ali HaSSaN"""""",5518,10,Veterano";
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#14,ElAhmed,5517,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#15,a7med 3ed,5516,0,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#16,AHMED FABRAKA,5514,50,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#17,Abood Elmadridy,5500,0,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#18,youssef taha,5423,30,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#19,inferno,5418,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#20,✌MonsterAmo✌,5409,0,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#21,Refa3y,5408,0,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#22,✌Saleh✌,5402,50,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#23,✌ScReaM✌,5395,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#24,القناص,5358,10,Miembro;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#25,ahmed,5331,0,Miembro;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#26,Freddy2,5318,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#27,Omar,5312,0,Miembro;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#28,terminator,5286,10,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#29,WhiteDeath,5285,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#30,M. Nageeb,5256,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#31,ابوملك,5246,0,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#32,MahmoudBeshir,5240,0,Miembro;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#33,Ahmedmetwaly,5235,70,Miembro;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#34,crucher,5215,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#35,♥Baligh♥,5207,70,Miembro;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#36,SCÔRIPÔNË,5205,20,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#37,rewsan,5203,0,Miembro;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#38,zezo,5201,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#39,☆RauL☆,5201,10,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#40,⛓B☠️SS⛓,5200,0,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#41,M1D0,5139,40,Miembro;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#42,Well,5133,0,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#43,✴CLASH EGYPT ✴,5126,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#44,Mohsen Mady,5101,30,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#45,eso,5083,0,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#46,عبد الرحمن,5003,30,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#47,..Demon..Remo..,5002,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#48,emad,4981,0,Veterano;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#49,--ABDO--,4947,0,Colíder;
QLASH Egypt,https://statsroyale.com/images/clanwars/16000023_magical.png,#50,limo,4912,0,Miembro;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#1,remember416,6136,10,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#2,One Crown,6099,28,Miembro;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#3,조쉬,5927,28,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#4,Banana,5908,0,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#5,피부미남,5906,46,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#6,ken reigh,5801,160,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#7,펩 과르디올라,5784,10,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#8,RE DO,5777,10,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#9,전설의야노,5776,38,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#10,샤말,5669,64,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#11,edu4u,5630,28,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#12,해마루,5628,0,Colíder;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#13,Hooray!,5603,10,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#14,Aizen,5585,90,Líder;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#15,congbin,5516,30,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#16,메에에에롱,5493,10,Colíder;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#17,뷰캐넌,5486,150,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#18,Oops,5476,66,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#19,올인,5455,68,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#20,Twice,5435,0,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#21,phenix,5424,30,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#22,goody,5420,62,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#23,파두,5414,20,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#24,hoony,5380,96,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#25,ojjung,5374,30,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#26,이한슬,5352,10,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#27,EveryDay:D,5347,20,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#28,༺ KOBA ༻,5310,10,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#29,Paper Tiger,5305,40,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#30,기성,5291,10,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#31,L.D.H,5280,10,Miembro;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#32,frameless,5235,48,Miembro;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#33,Captain,5235,10,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#34,Desmond Choi,5225,10,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#35,hani,5212,20,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#36,승지누,5210,28,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#37,Yongjaa21,5209,0,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#38,정식,5200,56,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#39,카타르시스,5166,30,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#40,우렉마지노,5132,0,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#41,tenbag10,5123,0,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#42,Chantal,5016,78,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#43,양념감자,4979,8,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#44,쩜상,4967,0,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#45,규모,4936,0,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#46,하니하니,4809,90,Veterano;
Wi and Fi,https://statsroyale.com/images/clanwars/16000168_magical.png,#47,luminescence,4680,0,Colíder;
chaos,https://statsroyale.com/images/clanwars/16000107_magical.png,#1,Daan™,6124,8,Miembro;
chaos,https://statsroyale.com/images/clanwars/16000107_magical.png,#2,masterpro(frank,5930,76,Miembro;
chaos,https://statsroyale.com/images/clanwars/16000107_magical.png,#3,MrSwole96,5923,10,Miembro;
chaos,https://statsroyale.com/images/clanwars/16000107_magical.png,#4,DonZyth,5900,929,Colíder;
